pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l1_unstructured,new_top6_combo,"20,10,8,17",4,0.2,0.506632,0.505419,0.001213,0.690055,0.686086,0.003969,1.354491,1.315124,738.284884,760.384516,6.523527,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_8_17_amt_0p20/yolo26n_l1_combo_20_10_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_10_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,8",3,0.2,0.506632,0.505409,0.001223,0.690055,0.686795,0.003260,1.359207,1.319080,735.723321,758.104209,7.454035,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_8_amt_0p20/yolo26n_l1_combo_7_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,10,8,17",5,0.2,0.506632,0.505335,0.001298,0.690055,0.686490,0.003565,1.286775,1.297841,777.136434,770.510570,11.633833,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_10_8_17_amt_0p20/yolo26n_l1_combo_7_22_10_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_10_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22,10,17",5,0.1,0.506632,0.505267,0.001365,0.690055,0.687989,0.002066,1.373219,1.266241,728.215870,789.738985,4.989733,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_17_amt_0p10/yolo26n_l1_combo_20_7_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10,17",4,0.1,0.506632,0.505268,0.001365,0.690055,0.688167,0.001888,1.324317,1.308831,755.106464,764.040781,3.749041,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_17_amt_0p10/yolo26n_l1_combo_20_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8",2,0.2,0.506632,0.505266,0.001366,0.690055,0.688996,0.001059,1.384398,1.339648,722.335798,746.464929,4.135792,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_amt_0p20/yolo26n_l1_combo_20_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,17",3,0.1,0.506632,0.505242,0.001391,0.690055,0.688325,0.001730,1.373676,1.311217,727.973578,762.650111,3.128675,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_17_amt_0p10/yolo26n_l1_combo_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,10,17",3,0.1,0.506632,0.505211,0.001421,0.690055,0.688522,0.001533,1.329474,1.282101,752.177260,779.969682,2.434685,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_17_amt_0p10/yolo26n_l1_combo_7_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,8,1,0.2,0.506632,0.505200,0.001432,0.690055,0.688980,0.001075,1.364295,1.326022,732.979114,754.135129,2.895101,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_amt_0p20/yolo26n_l1_combo_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,10,17",4,0.1,0.506632,0.505182,0.001451,0.690055,0.688084,0.001972,1.391064,1.367012,718.874402,731.522304,4.369366,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_17_amt_0p10/yolo26n_l1_combo_7_22_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_7_22_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,8,17",3,0.2,0.506632,0.505126,0.001506,0.690055,0.685942,0.004113,1.368458,1.317417,730.749623,759.060914,5.282836,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_17_amt_0p20/yolo26n_l1_combo_10_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,8",2,0.2,0.506632,0.505126,0.001506,0.690055,0.686072,0.003983,1.393075,1.319747,717.836250,757.720912,4.972652,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_amt_0p20/yolo26n_l1_combo_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10,8,17",5,0.2,0.506632,0.505101,0.001531,0.690055,0.685683,0.004372,1.376613,1.297763,726.420612,770.556954,10.393142,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_10_8_17_amt_0p20/yolo26n_l1_combo_20_22_10_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_10_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,8",2,0.2,0.506632,0.505098,0.001535,0.690055,0.688868,0.001187,1.370441,1.465706,729.692240,682.265100,6.764715,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_8_amt_0p20/yolo26n_l1_combo_22_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,22,10,8",5,0.2,0.506632,0.505079,0.001554,0.690055,0.686423,0.003632,1.350002,1.263322,740.739424,791.563578,12.564341,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_22_10_8_amt_0p20/yolo26n_l1_combo_20_7_22_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_7_22_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,7,10,17",4,0.1,0.506632,0.504982,0.001651,0.690055,0.688072,0.001983,1.399260,1.319954,714.663596,757.602103,3.055052,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_17_amt_0p10/yolo26n_l1_combo_20_7_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_7_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"10,17",2,0.1,0.506632,0.504980,0.001653,0.690055,0.688330,0.001725,1.296357,1.300589,771.392603,768.882310,1.193994,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_17_amt_0p10/yolo26n_l1_combo_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,10,8",4,0.2,0.506632,0.504970,0.001662,0.690055,0.685525,0.004530,1.392071,1.343118,718.354074,744.536037,10.082958,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_10_8_amt_0p20/yolo26n_l1_combo_20_22_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,10,17",3,0.1,0.506632,0.504955,0.001678,0.690055,0.688281,0.001774,1.362006,1.362946,734.211014,733.704967,1.814360,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_17_amt_0p10/yolo26n_l1_combo_20_10_17_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p10/combo_20_10_17_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,22,8,17",4,0.2,0.506632,0.504951,0.001681,0.690055,0.688452,0.001603,1.425722,1.384969,701.398907,722.037584,8.315590,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_8_17_amt_0p20/yolo26n_l1_combo_20_22_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_22_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,8",3,0.2,0.506632,0.504910,0.001722,0.690055,0.685570,0.004485,1.327927,1.296769,753.053400,771.147510,8.842267,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_10_8_amt_0p20/yolo26n_l1_combo_22_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,8,17",3,0.2,0.506632,0.504844,0.001788,0.690055,0.688434,0.001621,1.357302,1.311783,736.755486,762.321326,7.074899,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_8_17_amt_0p20/yolo26n_l1_combo_22_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"7,22,10,8",4,0.2,0.506632,0.504790,0.001842,0.690055,0.686056,0.003999,1.416823,1.488776,705.804628,671.692533,11.323650,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_10_8_amt_0p20/yolo26n_l1_combo_7_22_10_8_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_7_22_10_8_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"22,10,8,17",4,0.2,0.506632,0.504746,0.001887,0.690055,0.685433,0.004622,1.376600,1.273460,726.427626,785.262171,9.152450,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_10_8_17_amt_0p20/yolo26n_l1_combo_22_10_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_22_10_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"20,8,17",3,0.2,0.506632,0.504697,0.001935,0.690055,0.688309,0.001746,1.322368,1.269046,756.219347,787.993723,4.445976,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_17_amt_0p20/yolo26n_l1_combo_20_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_20_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,new_top6_combo,"8,17",2,0.2,0.506632,0.504647,0.001986,0.690055,0.688423,0.001632,1.368048,1.327133,730.968652,753.504233,3.205284,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_17_amt_0p20/yolo26n_l1_combo_8_17_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_combo_new_top6_amt_0p20/combo_8_17_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.4,0.506632,0.511416,-0.004784,0.690055,0.699486,-0.009431,1.378722,1.352388,725.309621,739.432814,2.757237,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p40/yolo26n_l1_layer_9_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.5,0.506632,0.510988,-0.004355,0.690055,0.692249,-0.002194,1.340016,1.433590,746.259495,697.549615,6.203626,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p50/yolo26n_l1_layer_7_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.4,0.506632,0.509804,-0.003172,0.690055,0.696820,-0.006765,1.402538,1.348593,712.993114,741.513412,0.620493,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p40/yolo26n_l1_layer_3_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.3,0.506632,0.509733,-0.003101,0.690055,0.692400,-0.002345,1.298205,1.340363,770.294222,746.066408,0.465380,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p30/yolo26n_l1_layer_3_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.4,0.506632,0.508825,-0.002193,0.690055,0.691867,-0.001812,1.313575,1.290024,761.280967,775.179446,4.962934,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p40/yolo26n_l1_layer_7_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p40/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.5,0.506632,0.508698,-0.002065,0.690055,0.695688,-0.005632,1.443595,1.391082,692.714886,718.864692,0.775564,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p50/yolo26n_l1_layer_3_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.3,0.506632,0.508511,-0.001878,0.690055,0.691969,-0.001914,1.368191,1.275846,730.891998,783.793872,3.722243,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p30/yolo26n_l1_layer_7_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,0,1,0.1,0.506632,0.508460,-0.001828,0.690055,0.688729,0.001327,1.406967,1.317755,710.748653,758.866210,0.001935,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_0_amt_0p10/yolo26n_l1_layer_0_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_0_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,5,1,0.2,0.506632,0.508301,-0.001669,0.690055,0.690640,-0.000585,1.321787,1.323555,756.551527,755.540771,1.240818,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p20/yolo26n_l1_layer_5_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.2,0.506632,0.508054,-0.001421,0.690055,0.690446,-0.000391,1.322384,1.313514,756.209878,761.316864,0.310310,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p20/yolo26n_l1_layer_3_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.3,0.506632,0.507942,-0.001310,0.690055,0.692962,-0.002906,1.454735,1.470111,687.410387,680.220690,2.067959,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p30/yolo26n_l1_layer_9_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,5,1,0.3,0.506632,0.507829,-0.001197,0.690055,0.689622,0.000434,1.371495,1.273069,729.131482,785.503189,1.861184,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p30/yolo26n_l1_layer_5_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p30/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,7,1,0.2,0.506632,0.507365,-0.000732,0.690055,0.690671,-0.000616,1.357600,1.354594,736.594105,738.228649,2.481509,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p20/yolo26n_l1_layer_7_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_7_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,16,1,0.2,0.506632,0.507359,-0.000726,0.690055,0.689127,0.000928,1.370580,1.297295,729.617991,770.834566,0.284479,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_16_amt_0p20/yolo26n_l1_layer_16_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_16_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,19,1,0.05,0.506632,0.507283,-0.000650,0.690055,0.690393,-0.000337,1.322068,1.323089,756.391008,755.807246,0.198319,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p05/yolo26n_l1_layer_19_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_19_amt_0p05/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.1,0.506632,0.507180,-0.000548,0.690055,0.689576,0.000479,1.319168,1.313447,758.053769,761.355207,0.689404,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p10/yolo26n_l1_layer_9_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,2,1,0.1,0.506632,0.507141,-0.000508,0.690055,0.690451,-0.000395,1.335448,1.476450,748.812387,677.300475,0.027009,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_2_amt_0p10/yolo26n_l1_layer_2_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_2_amt_0p10/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,22,1,0.2,0.506632,0.507116,-0.000484,0.690055,0.689970,0.000086,1.361128,1.397523,734.684909,715.551740,3.869741,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p20/yolo26n_l1_layer_22_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_22_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,5,1,0.5,0.506632,0.507110,-0.000477,0.690055,0.686895,0.003161,1.369927,1.321186,729.965756,756.895864,3.101876,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p50/yolo26n_l1_layer_5_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_5_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,3,1,0.05,0.506632,0.507050,-0.000418,0.690055,0.690171,-0.000115,1.331789,1.346510,750.869628,742.660530,0.077662,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p05/yolo26n_l1_layer_3_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_3_amt_0p05/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,10,1,0.2,0.506632,0.507033,-0.000401,0.690055,0.688809,0.001246,1.413237,1.397282,707.595394,715.675237,2.077678,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p20/yolo26n_l1_layer_10_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_10_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,4,1,0.05,0.506632,0.506987,-0.000354,0.690055,0.690078,-0.000023,1.382218,1.319151,723.474849,758.063525,0.053934,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_4_amt_0p05/yolo26n_l1_layer_4_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_4_amt_0p05/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,1,1,0.2,0.506632,0.506921,-0.000289,0.690055,0.693057,-0.003001,1.328681,1.339855,752.626242,746.349515,0.038915,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_1_amt_0p20/yolo26n_l1_layer_1_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_1_amt_0p20/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,9,1,0.5,0.506632,0.506917,-0.000285,0.690055,0.691306,-0.001251,1.377646,1.296566,725.875908,771.267962,3.446515,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p50/yolo26n_l1_layer_9_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_9_amt_0p50/unstructured_pruning_summary.csv
l1_unstructured,single_layer_sweep,13,1,0.1,0.506632,0.506914,-0.000281,0.690055,0.689559,0.000496,1.385384,1.336793,721.821621,748.058906,0.499962,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p10/yolo26n_l1_layer_13_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l1_unstructured_single_sweep/layer_13_amt_0p10/unstructured_pruning_summary.csv
